Date,Description,Transaction_ID,Amount,Category,Type
10 Apr 2025,CABLE TV,T2504097,₹33.02,Utilities,Debit
08 Apr 2025,MUSIC STREAMING BILL,T2504057,₹55.05,Entertainment,Debit
02 Apr 2025,ONLINE PAYMENT BILL,T2504042,₹189.43,Online Services,Debit
08 Apr 2025,BOOKSTORE PAYMENT,T2504098,₹20.66,Shopping,Debit
06 Apr 2025,EXAM FEE BILL,T2504077,₹112.6,Education,Debit
10 Apr 2025,SPA SERVICE PAYMENT,T2504011,₹188.26,Personal Care,Debit
03 Apr 2025,GROOMING SERVICE ONLINE,T2504094,₹177.42,Personal Care,Debit
07 Apr 2025,DTH RECHARGE ONLINE,T2504090,₹191.77,Utilities,Debit
02 Apr 2025,PHARMACY TXN,T2504064,₹103.09,Healthcare,Debit
09 Apr 2025,CASH DEPOSIT PAYMENT,T2504032,₹20.1,Miscellaneous,Debit
09 Apr 2025,RUVAN STATIONERY TXN,T2504050,₹161.58,Shopping,Debit
05 Apr 2025,SMALL PURCHASE #3933,T2504069,₹13.44,Miscellaneous,Debit
06 Apr 2025,PHONE RECHARGE ONLINE,T2504050,₹108.79,Utilities,Debit
02 Apr 2025,WEBSITE PAYMENT ONLINE,T2504022,₹46.79,Online Services,Debit
02 Apr 2025,UBER RIDE TXN,T2504051,₹47.27,Transport,Debit
07 Apr 2025,ARCHANA VESSELS BILL,T2504074,₹153.83,Shopping,Debit
06 Apr 2025,GIFT SHOP #7233,T2504094,₹34.21,Shopping,Debit
08 Apr 2025,CASH DEPOSIT ONLINE,T2504032,₹143.19,Miscellaneous,Debit
05 Apr 2025,VIGNESH R,T2504079,₹395.12,P2P Transfer,Debit
09 Apr 2025,K LAKSHMI PRIYA,T2504058,₹200.46,P2P Transfer,Credit
10 Apr 2025,BAHARI DHABA,T2504053,₹156.96,Food & Dining,Debit
02 Apr 2025,MESS FEE BILL,T2504078,₹1925.39,Housing,Debit
06 Apr 2025,CODEXINTERN TXN,T2504011,₹95.71,Online Services,Debit
09 Apr 2025,KIRANA SHOP BILL,T2504083,₹161.22,Grocery & Convenience,Debit
02 Apr 2025,MEHULKUMAR,T2504033,₹869.91,P2P Transfer,Credit
05 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED ONLINE,T2504071,₹74.03,Online Services,Debit
10 Apr 2025,COACHING CLASS,T2504039,₹83.78,Education,Debit
01 Apr 2025,CLINIC FEE PAYMENT,T2504050,₹95.07,Healthcare,Debit
03 Apr 2025,SHAVING ONLINE,T2504092,₹93.22,Personal Care,Debit
03 Apr 2025,WEBSITE PAYMENT TXN,T2504049,₹85.13,Online Services,Debit
10 Apr 2025,ZEPTO MARKETPLACE PRIVATE LIMITED BILL,T2504086,₹112.49,Grocery & Convenience,Debit
04 Apr 2025,SHOPPING ONLINE,T2504004,₹149.54,Shopping,Debit
03 Apr 2025,ROYAL MENS BEAUTY CENTER #7140,T2504054,₹55.78,Personal Care,Debit
01 Apr 2025,ADARSH KUMAR JHA,T2504015,₹916.81,P2P Transfer,Debit
10 Apr 2025,DIGINET CAFE PAYMENT,T2504074,₹191.61,Online Services,Debit
08 Apr 2025,M S HOTEL #2788,T2504048,₹92.51,Food & Dining,Debit
03 Apr 2025,CODEXINTERN BILL,T2504031,₹94.42,Online Services,Debit
03 Apr 2025,MEDICINE PURCHASE #8305,T2504010,₹49.37,Healthcare,Debit
06 Apr 2025,LEMON TREE TXN,T2504058,₹90.53,Miscellaneous,Debit
08 Apr 2025,CS PHARMACY BILL,T2504009,₹137.78,Healthcare,Debit
08 Apr 2025,ELECTRIC BILL,T2504025,₹166.68,Utilities,Debit
03 Apr 2025,FANCY STORE,T2504062,₹181.49,Shopping,Debit
03 Apr 2025,LEMON TREE TXN,T2504097,₹154.07,Miscellaneous,Debit
01 Apr 2025,M S HOTEL BILL,T2504074,₹109.25,Food & Dining,Debit
01 Apr 2025,MESS FEE,T2504026,₹1772.62,Housing,Debit
10 Apr 2025,SADIF CHEMBAYIL,T2504061,₹1303.05,P2P Transfer,Credit
05 Apr 2025,ZEPTONOW BILL,T2504073,₹57.32,Grocery & Convenience,Debit
07 Apr 2025,HAIRCUT PAYMENT,T2504022,₹81.92,Personal Care,Debit
01 Apr 2025,PAYU TXN,T2504075,₹164.12,Online Services,Debit
01 Apr 2025,SRI MAHA LADIES HOSTEL,T2504018,₹861.31,Housing,Debit
03 Apr 2025,UPI PAYMENT,T2504046,₹51.38,P2P Transfer,Credit
10 Apr 2025,RAPIDO BILL,T2504014,₹157.49,Transport,Debit
04 Apr 2025,SUBSCRIPTION SERVICE PAYMENT,T2504097,₹51.37,Online Services,Debit
05 Apr 2025,MUZAFAR BASHA,T2504047,₹1413.93,P2P Transfer,Debit
03 Apr 2025,SIVAGAMI HITLER,T2504058,₹168.19,P2P Transfer,Debit
02 Apr 2025,CABLE TV #5130,T2504073,₹185.36,Utilities,Debit
09 Apr 2025,SANNI KUMAR,T2504002,₹1252.78,P2P Transfer,Debit
01 Apr 2025,ELECTRIC BILL PAYMENT,T2504062,₹199.33,Utilities,Debit
07 Apr 2025,MESS FEE,T2504017,₹764.82,Housing,Debit
02 Apr 2025,SPA SERVICE ONLINE,T2504094,₹76.87,Personal Care,Debit
08 Apr 2025,EXAM FEE,T2504073,₹109.15,Education,Debit
05 Apr 2025,VIDEO STREAMING BILL,T2504075,₹42.98,Entertainment,Debit
07 Apr 2025,CASH WITHDRAWAL PAYMENT,T2504073,₹95.85,Miscellaneous,Debit
10 Apr 2025,GAME ZONE #9169,T2504077,₹144.71,Entertainment,Debit
04 Apr 2025,S KARTHICK KUMAR,T2504005,₹595.33,P2P Transfer,Credit
09 Apr 2025,AUTO RICKSHAW BILL,T2504015,₹38.36,Transport,Debit
02 Apr 2025,HOSPITAL BILL PAYMENT,T2504095,₹99.39,Healthcare,Debit
01 Apr 2025,LANDLORD PAYMENT TXN,T2504080,₹1228.27,Housing,Debit
10 Apr 2025,NOTEBOOK PURCHASE,T2504015,₹101.35,Education,Debit
02 Apr 2025,MESS FEE PAYMENT,T2504043,₹1637.79,Housing,Debit
09 Apr 2025,METRO FARE ONLINE,T2504007,₹138.62,Transport,Debit
02 Apr 2025,CONVENIENCE STORE,T2504059,₹194.46,Grocery & Convenience,Debit
06 Apr 2025,APP PURCHASE ONLINE,T2504037,₹15.46,Online Services,Debit
03 Apr 2025,MUZAFAR BASHA,T2504084,₹1378.86,P2P Transfer,Credit
03 Apr 2025,DOCTOR VISIT ONLINE,T2504088,₹107.51,Healthcare,Debit
06 Apr 2025,RENT PAYMENT #7305,T2504014,₹1401.67,Housing,Debit
10 Apr 2025,GAS BILL PAYMENT,T2504077,₹110.53,Utilities,Debit
05 Apr 2025,SUBSCRIPTION SERVICE #6779,T2504051,₹158.53,Online Services,Debit
02 Apr 2025,COLLEGE FEE #6712,T2504050,₹57.46,Education,Debit
07 Apr 2025,SERVICE CHARGE,T2504088,₹143.27,Miscellaneous,Debit
01 Apr 2025,PHONE RECHARGE TXN,T2504012,₹160.71,Utilities,Debit
08 Apr 2025,MEDICINE PURCHASE BILL,T2504065,₹20.53,Healthcare,Debit
02 Apr 2025,COURSE PAYMENT,T2504062,₹132.31,Education,Debit
10 Apr 2025,SMALL PURCHASE #6240,T2504097,₹103.47,Miscellaneous,Debit
08 Apr 2025,UNKNOWN TRANSACTION ONLINE,T2504083,₹84.19,Miscellaneous,Debit
03 Apr 2025,SUBASH,T2504007,₹1369.44,P2P Transfer,Credit
10 Apr 2025,HAIRCUT ONLINE,T2504081,₹149.1,Personal Care,Debit
08 Apr 2025,HOTEL AKSHAYA IN,T2504008,₹98.83,Food & Dining,Debit
04 Apr 2025,INTERNET BILL PAYMENT,T2504071,₹141.73,Utilities,Debit
09 Apr 2025,FANCY STORE ONLINE,T2504091,₹133.8,Shopping,Debit
06 Apr 2025,PHONE RECHARGE #3354,T2504042,₹51.34,Utilities,Debit
02 Apr 2025,SHARE AUTO TXN,T2504086,₹136.4,Transport,Debit
05 Apr 2025,LEMON TREE BILL,T2504017,₹62.52,Miscellaneous,Debit
07 Apr 2025,MISC PAYMENT,T2504040,₹198.47,Miscellaneous,Debit
06 Apr 2025,PHONE RECHARGE #5985,T2504084,₹95.65,Utilities,Debit
01 Apr 2025,CHENNAI METRO RAIL LTD PAYMENT,T2504069,₹11.44,Transport,Debit
08 Apr 2025,MANSURA KHATUN,T2504093,₹769.38,P2P Transfer,Credit
03 Apr 2025,GARMENT SHOP PAYMENT,T2504015,₹124.4,Shopping,Debit
06 Apr 2025,AL SHIFA MEDICAL BILL,T2504044,₹194.45,Healthcare,Debit
04 Apr 2025,VIDEO STREAMING ONLINE,T2504072,₹103.85,Entertainment,Debit
03 Apr 2025,VIDEO STREAMING TXN,T2504089,₹188.21,Entertainment,Debit
09 Apr 2025,CABLE TV #2169,T2504073,₹31.75,Utilities,Debit
07 Apr 2025,CHEMIST,T2504066,₹199.5,Healthcare,Debit
10 Apr 2025,PAYU ONLINE,T2504046,₹134.1,Online Services,Debit
09 Apr 2025,LEMON TREE ONLINE,T2504068,₹85.09,Miscellaneous,Debit
10 Apr 2025,ZEPTONOW,T2504063,₹138.74,Grocery & Convenience,Debit
01 Apr 2025,PROTEAN EGOV TECHNOLOGIES LIMITED,T2504095,₹111.24,Online Services,Debit
09 Apr 2025,AMUSEMENT PARK ONLINE,T2504094,₹59.83,Entertainment,Debit
02 Apr 2025,RENT PAYMENT,T2504050,₹1233.31,Housing,Debit
09 Apr 2025,WATER BILL PAYMENT,T2504049,₹13.56,Utilities,Debit
08 Apr 2025,APARTMENT MAINTENANCE TXN,T2504027,₹1991.08,Housing,Debit
03 Apr 2025,CASH WITHDRAWAL BILL,T2504092,₹48.2,Miscellaneous,Debit
04 Apr 2025,PARKING FEE #9791,T2504050,₹117.24,Transport,Debit
04 Apr 2025,MEDICAL STORE TXN,T2504055,₹21.43,Healthcare,Debit
05 Apr 2025,WEBSITE PAYMENT BILL,T2504099,₹177.77,Online Services,Debit
05 Apr 2025,AUTO RICKSHAW BILL,T2504054,₹176.91,Transport,Debit
07 Apr 2025,COACHING CLASS,T2504090,₹174.49,Education,Debit
07 Apr 2025,TAXI FARE ONLINE,T2504065,₹122.23,Transport,Debit
07 Apr 2025,Q BITE,T2504024,₹16.12,Food & Dining,Debit
04 Apr 2025,AKHLESH KUMAR SHARMA,T2504030,₹1020.21,P2P Transfer,Credit
05 Apr 2025,LEMON TREE PAYMENT,T2504020,₹36.4,Miscellaneous,Debit
09 Apr 2025,UNKNOWN TRANSACTION TXN,T2504053,₹43.33,Miscellaneous,Debit
06 Apr 2025,NAIL CARE BILL,T2504007,₹130.34,Personal Care,Debit
05 Apr 2025,SUBSCRIPTION SERVICE TXN,T2504085,₹86.03,Online Services,Debit
03 Apr 2025,STATIONERY SHOP ONLINE,T2504097,₹72.29,Shopping,Debit
03 Apr 2025,RUVAN STATIONERY TXN,T2504023,₹136.53,Shopping,Debit
04 Apr 2025,K VEERASOZHAN,T2504018,₹1190.81,P2P Transfer,Credit
06 Apr 2025,NAIL CARE PAYMENT,T2504071,₹177.33,Personal Care,Debit
01 Apr 2025,MESS FEE,T2504022,₹703.16,Housing,Debit
04 Apr 2025,APARTMENT MAINTENANCE PAYMENT,T2504080,₹1606.29,Housing,Debit
08 Apr 2025,INTERNET BILL TXN,T2504079,₹31.78,Utilities,Debit
05 Apr 2025,CASH DEPOSIT,T2504076,₹69.52,Miscellaneous,Debit
05 Apr 2025,FAMILY TRANSFER,T2504070,₹1497.62,P2P Transfer,Credit
06 Apr 2025,ZEPTO MARKETPLACE PRIVATE LIMITED BILL,T2504007,₹158.89,Grocery & Convenience,Debit
01 Apr 2025,ANNAI MARY STORE TXN,T2504039,₹117.19,Grocery & Convenience,Debit
05 Apr 2025,COACHING CLASS #7541,T2504073,₹105.65,Education,Debit
10 Apr 2025,PHARMACY #3640,T2504087,₹64.8,Healthcare,Debit
02 Apr 2025,JEWELLERY STORE PAYMENT,T2504052,₹59.49,Shopping,Debit
02 Apr 2025,CHENNAI METRO RAIL LTD PAYMENT,T2504085,₹110.82,Transport,Debit
02 Apr 2025,E-COMMERCE,T2504017,₹102.4,Online Services,Debit
04 Apr 2025,CODEXINTERN ONLINE,T2504080,₹138.91,Online Services,Debit
04 Apr 2025,SRMGF COUNTER 1,T2504014,₹123.13,Education,Debit
04 Apr 2025,LEMON TREE TXN,T2504018,₹61.6,Miscellaneous,Debit
03 Apr 2025,D PREMILA,T2504015,₹1242.03,P2P Transfer,Debit
01 Apr 2025,RAPIDO TXN,T2504049,₹175.28,Transport,Debit
01 Apr 2025,SABARI V,T2504038,₹587.24,P2P Transfer,Debit
04 Apr 2025,AL SHIFA MEDICAL TXN,T2504051,₹73.32,Healthcare,Debit
07 Apr 2025,P SHANMUGASUNDARAM,T2504046,₹277.75,P2P Transfer,Debit
02 Apr 2025,VIDEO STREAMING PAYMENT,T2504084,₹165.17,Entertainment,Debit
08 Apr 2025,ELECTRIC BILL ONLINE,T2504055,₹46.55,Utilities,Debit
01 Apr 2025,PHONE RECHARGE BILL,T2504012,₹39.58,Utilities,Debit
06 Apr 2025,MOHAMMAD ZUBAIR ALI,T2504094,₹247.66,P2P Transfer,Credit
01 Apr 2025,FANCY STORE PAYMENT,T2504100,₹113.74,Shopping,Debit
01 Apr 2025,KIRANA SHOP BILL,T2504021,₹28.48,Grocery & Convenience,Debit
06 Apr 2025,ANNAI MARY STORE BILL,T2504036,₹111.47,Grocery & Convenience,Debit
06 Apr 2025,CLOTHING STORE BILL,T2504045,₹153.22,Shopping,Debit
10 Apr 2025,MART TXN,T2504025,₹95.45,Grocery & Convenience,Debit
06 Apr 2025,CLOTHING STORE TXN,T2504075,₹72.0,Shopping,Debit
07 Apr 2025,RUVAN STATIONERY #7730,T2504086,₹32.2,Shopping,Debit
07 Apr 2025,FOOD COUNTER #1336,T2504060,₹71.46,Food & Dining,Debit
02 Apr 2025,PETROL PUMP TXN,T2504055,₹106.2,Transport,Debit
09 Apr 2025,SRMGF COUNTER 1 BILL,T2504045,₹70.38,Education,Debit
04 Apr 2025,KIRANA SHOP ONLINE,T2504089,₹39.33,Grocery & Convenience,Debit
02 Apr 2025,ZEPTONOW BILL,T2504035,₹46.17,Grocery & Convenience,Debit
09 Apr 2025,DTH RECHARGE,T2504023,₹109.79,Utilities,Debit
02 Apr 2025,DANISH MAMA,T2504017,₹155.84,P2P Transfer,Debit
06 Apr 2025,CLOTHING STORE BILL,T2504074,₹98.51,Shopping,Debit
04 Apr 2025,ROYAL MENS BEAUTY CENTER ONLINE,T2504094,₹56.72,Personal Care,Debit
01 Apr 2025,STOMILAR PAYMENT,T2504076,₹66.39,Miscellaneous,Debit
09 Apr 2025,SHARE AUTO PAYMENT,T2504100,₹82.41,Transport,Debit
07 Apr 2025,MOVIE TICKET TXN,T2504025,₹90.36,Entertainment,Debit
01 Apr 2025,BARBER SHOP,T2504005,₹58.21,Personal Care,Debit
08 Apr 2025,GIFT SHOP BILL,T2504009,₹75.29,Shopping,Debit
10 Apr 2025,TUITION FEE ONLINE,T2504044,₹98.28,Education,Debit
01 Apr 2025,INTERNET CAFE TXN,T2504041,₹35.94,Online Services,Debit
08 Apr 2025,STREET FOOD PAYMENT,T2504009,₹176.49,Food & Dining,Debit
06 Apr 2025,METRO FARE,T2504082,₹117.47,Transport,Debit
05 Apr 2025,NOTEBOOK PURCHASE TXN,T2504081,₹85.13,Education,Debit
01 Apr 2025,LEMON TREE ONLINE,T2504088,₹166.79,Miscellaneous,Debit
04 Apr 2025,ZEPTONOW PAYMENT,T2504061,₹17.03,Grocery & Convenience,Debit
05 Apr 2025,GAS BILL #1089,T2504041,₹42.56,Utilities,Debit
08 Apr 2025,TEA STALL ONLINE,T2504036,₹79.1,Food & Dining,Debit
06 Apr 2025,KARTHIK BALAJI VENKATESAN,T2504091,₹379.79,P2P Transfer,Debit
03 Apr 2025,EXAM FEE ONLINE,T2504079,₹11.81,Education,Debit
04 Apr 2025,KIRANA SHOP BILL,T2504016,₹120.44,Grocery & Convenience,Debit
05 Apr 2025,HAIR SALON TXN,T2504034,₹177.39,Personal Care,Debit
03 Apr 2025,COACHING CLASS #9151,T2504091,₹134.66,Education,Debit
05 Apr 2025,PROVISION STORE TXN,T2504089,₹82.66,Grocery & Convenience,Debit
06 Apr 2025,BOOKSTORE,T2504024,₹192.52,Shopping,Debit
08 Apr 2025,FAST FOOD BILL,T2504051,₹111.09,Food & Dining,Debit
07 Apr 2025,WATER BILL ONLINE,T2504096,₹125.38,Utilities,Debit
10 Apr 2025,BARBER SHOP BILL,T2504026,₹193.41,Personal Care,Debit
01 Apr 2025,FARDEEN,T2504003,₹472.41,P2P Transfer,Credit
07 Apr 2025,DIGITAL SERVICE #7621,T2504041,₹140.2,Online Services,Debit
01 Apr 2025,LAB TEST BILL,T2504029,₹151.39,Healthcare,Debit
05 Apr 2025,MOBILE BILL ONLINE,T2504000,₹38.12,Utilities,Debit
04 Apr 2025,MEDICAL STORE PAYMENT,T2504017,₹134.18,Healthcare,Debit
09 Apr 2025,GENERAL EXPENSE PAYMENT,T2504056,₹37.72,Miscellaneous,Debit
10 Apr 2025,ELECTRONICS SHOP #9023,T2504034,₹80.3,Shopping,Debit
02 Apr 2025,TUITION FEE TXN,T2504065,₹198.11,Education,Debit
03 Apr 2025,CHILL CAFE RAMAPURAM,T2504077,₹126.78,Food & Dining,Debit
10 Apr 2025,RUVAN STATIONERY BILL,T2504091,₹63.06,Shopping,Debit
09 Apr 2025,CHENNAI METRO RAIL LTD TXN,T2504079,₹130.05,Transport,Debit
08 Apr 2025,S KARTHICK KUMAR,T2504058,₹840.97,P2P Transfer,Debit
01 Apr 2025,SUBSCRIPTION SERVICE ONLINE,T2504077,₹64.16,Online Services,Debit
05 Apr 2025,FOOD DELIVERY PAYMENT,T2504056,₹72.91,Food & Dining,Debit
02 Apr 2025,UBER RIDE ONLINE,T2504046,₹107.92,Transport,Debit
10 Apr 2025,UNKNOWN TRANSACTION ONLINE,T2504008,₹148.46,Miscellaneous,Debit
09 Apr 2025,MOVIE TICKET BILL,T2504065,₹50.16,Entertainment,Debit
10 Apr 2025,EDUCATIONAL SUPPLIES #8612,T2504066,₹105.39,Education,Debit
09 Apr 2025,SANNI KUMAR,T2504005,₹304.73,P2P Transfer,Debit
05 Apr 2025,ROOM RENT,T2504063,₹1847.32,Housing,Debit
03 Apr 2025,RENT PAYMENT #7712,T2504083,₹684.93,Housing,Debit
03 Apr 2025,SHAIKH FARDEEN ANSARI,T2504030,₹1197.54,P2P Transfer,Debit
03 Apr 2025,APARTMENT MAINTENANCE BILL,T2504099,₹1705.92,Housing,Debit
05 Apr 2025,EDUCATIONAL SUPPLIES PAYMENT,T2504036,₹195.87,Education,Debit
02 Apr 2025,LANDLORD PAYMENT,T2504072,₹1690.06,Housing,Debit
04 Apr 2025,COACHING CLASS ONLINE,T2504085,₹178.34,Education,Debit
07 Apr 2025,K LAKSHMI PRIYA,T2504027,₹602.92,P2P Transfer,Credit
10 Apr 2025,COFFEE SHOP TXN,T2504097,₹172.85,Food & Dining,Debit
04 Apr 2025,HAIRCUT BILL,T2504067,₹41.12,Personal Care,Debit
04 Apr 2025,MOBILE BILL BILL,T2504007,₹172.7,Utilities,Debit
09 Apr 2025,COLLEGE FEE BILL,T2504090,₹10.5,Education,Debit
05 Apr 2025,PG ACCOMMODATION ONLINE,T2504064,₹1900.23,Housing,Debit
02 Apr 2025,EVENT TICKET #9460,T2504054,₹36.39,Entertainment,Debit
01 Apr 2025,STATIONERY SHOP PAYMENT,T2504075,₹14.31,Shopping,Debit
10 Apr 2025,SMALL PURCHASE PAYMENT,T2504025,₹140.91,Miscellaneous,Debit
01 Apr 2025,RUVAN STATIONERY PAYMENT,T2504084,₹130.6,Shopping,Debit
06 Apr 2025,ATTITUDE GARMENTS TRIPLICANE PAYMENT,T2504014,₹48.13,Shopping,Debit
06 Apr 2025,COFFEE SHOP TXN,T2504060,₹157.41,Food & Dining,Debit
03 Apr 2025,TAILOR PAYMENT,T2504013,₹58.24,Shopping,Debit
08 Apr 2025,SRI AMMAN COOL DRINKS ONLINE,T2504047,₹84.15,Food & Dining,Debit
02 Apr 2025,HOTEL DINING ONLINE,T2504059,₹66.75,Food & Dining,Debit
06 Apr 2025,BAHARI DHABA #9590,T2504017,₹193.0,Food & Dining,Debit
06 Apr 2025,FANCY STORE BILL,T2504066,₹31.25,Shopping,Debit
03 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED PAYMENT,T2504059,₹181.12,Online Services,Debit
06 Apr 2025,DIGINET CAFE ONLINE,T2504024,₹88.68,Online Services,Debit
06 Apr 2025,M S HOTEL #9866,T2504007,₹173.93,Food & Dining,Debit
04 Apr 2025,MESS FEE ONLINE,T2504096,₹1554.38,Housing,Debit
09 Apr 2025,BEAUTY PARLOUR #6264,T2504063,₹14.79,Personal Care,Debit
09 Apr 2025,CODEXINTERN BILL,T2504012,₹72.51,Online Services,Debit
06 Apr 2025,RUVAN STATIONERY,T2504017,₹14.55,Shopping,Debit
03 Apr 2025,METRO FARE #1251,T2504100,₹57.84,Transport,Debit
03 Apr 2025,BARBER SHOP #4464,T2504035,₹59.13,Personal Care,Debit
06 Apr 2025,INTERNET BILL ONLINE,T2504023,₹167.62,Utilities,Debit
08 Apr 2025,LOCAL MARKET #5008,T2504059,₹10.48,Grocery & Convenience,Debit
09 Apr 2025,MESS FEE ONLINE,T2504026,₹1588.71,Housing,Debit
01 Apr 2025,BEAUTY PARLOUR ONLINE,T2504037,₹174.83,Personal Care,Debit
02 Apr 2025,HAIRCUT #2481,T2504085,₹103.43,Personal Care,Debit
06 Apr 2025,UNKNOWN TRANSACTION,T2504065,₹68.55,Miscellaneous,Debit
09 Apr 2025,LOCAL MARKET TXN,T2504026,₹93.14,Grocery & Convenience,Debit
04 Apr 2025,SRI MAHA LADIES HOSTEL BILL,T2504024,₹1562.41,Housing,Debit
07 Apr 2025,ROOM RENT,T2504058,₹798.98,Housing,Debit
10 Apr 2025,AL SHIFA MEDICAL TXN,T2504090,₹52.35,Healthcare,Debit
08 Apr 2025,RENT PAYMENT PAYMENT,T2504009,₹629.46,Housing,Debit
01 Apr 2025,MOBILE BILL,T2504049,₹13.54,Utilities,Debit
06 Apr 2025,FUEL PURCHASE,T2504022,₹172.08,Transport,Debit
02 Apr 2025,APP PURCHASE #6111,T2504057,₹192.05,Online Services,Debit
03 Apr 2025,SUPERMARKET ONLINE,T2504050,₹156.69,Grocery & Convenience,Debit
10 Apr 2025,HERO CHAI BILL,T2504035,₹151.24,Food & Dining,Debit
02 Apr 2025,MART PAYMENT,T2504096,₹133.05,Grocery & Convenience,Debit
04 Apr 2025,APARTMENT MAINTENANCE #7241,T2504073,₹790.72,Housing,Debit
06 Apr 2025,JEEVA HOTEL 2 TXN,T2504028,₹60.73,Food & Dining,Debit
05 Apr 2025,HAIR SALON #2473,T2504023,₹28.95,Personal Care,Debit
08 Apr 2025,VIGNESH,T2504040,₹308.51,P2P Transfer,Debit
08 Apr 2025,PARKING FEE PAYMENT,T2504055,₹181.26,Transport,Debit
02 Apr 2025,FARDEEN,T2504082,₹927.34,P2P Transfer,Credit
02 Apr 2025,COURSE PAYMENT ONLINE,T2504047,₹81.44,Education,Debit
07 Apr 2025,INTERNET BILL BILL,T2504007,₹11.41,Utilities,Debit
10 Apr 2025,HERO CHAI BILL,T2504034,₹150.26,Food & Dining,Debit
03 Apr 2025,SANNI KUMAR,T2504088,₹554.66,P2P Transfer,Debit
03 Apr 2025,MOBILE BILL BILL,T2504062,₹199.24,Utilities,Debit
02 Apr 2025,UBER RIDE PAYMENT,T2504020,₹104.49,Transport,Debit
04 Apr 2025,HAIR SALON ONLINE,T2504012,₹115.3,Personal Care,Debit
06 Apr 2025,HOTEL DINING,T2504013,₹72.29,Food & Dining,Debit
04 Apr 2025,CAFE PAYMENT,T2504039,₹78.95,Food & Dining,Debit
06 Apr 2025,LALITHA K,T2504043,₹980.48,P2P Transfer,Debit
07 Apr 2025,ELECTRIC BILL ONLINE,T2504075,₹89.11,Utilities,Debit
10 Apr 2025,COACHING CLASS PAYMENT,T2504075,₹81.09,Education,Debit
07 Apr 2025,GENERAL EXPENSE PAYMENT,T2504038,₹174.17,Miscellaneous,Debit
09 Apr 2025,CABLE TV,T2504028,₹132.93,Utilities,Debit
01 Apr 2025,SHAVING,T2504096,₹18.64,Personal Care,Debit
10 Apr 2025,EDUCATIONAL SUPPLIES,T2504031,₹68.0,Education,Debit
07 Apr 2025,INTERNET BILL,T2504015,₹114.95,Utilities,Debit
06 Apr 2025,LANDLORD PAYMENT BILL,T2504059,₹1911.09,Housing,Debit
05 Apr 2025,CANTEEN ONLINE,T2504008,₹65.4,Food & Dining,Debit
08 Apr 2025,COFFEE SHOP,T2504072,₹119.02,Food & Dining,Debit
05 Apr 2025,MISC PAYMENT BILL,T2504097,₹72.98,Miscellaneous,Debit
01 Apr 2025,HAIRCUT ONLINE,T2504001,₹100.13,Personal Care,Debit
09 Apr 2025,AMUSEMENT PARK ONLINE,T2504094,₹81.79,Entertainment,Debit
10 Apr 2025,INTERNET CAFE PAYMENT,T2504000,₹37.38,Online Services,Debit
01 Apr 2025,MOVIE TICKET PAYMENT,T2504085,₹30.64,Entertainment,Debit
08 Apr 2025,PHONE RECHARGE BILL,T2504064,₹92.95,Utilities,Debit
05 Apr 2025,MART BILL,T2504061,₹27.23,Grocery & Convenience,Debit
02 Apr 2025,FAST FOOD #8394,T2504085,₹87.25,Food & Dining,Debit
04 Apr 2025,ROYAL BIRIYANI,T2504066,₹142.18,Food & Dining,Debit
03 Apr 2025,EDUCATIONAL SUPPLIES BILL,T2504094,₹139.12,Education,Debit
07 Apr 2025,FOOD COUNTER PAYMENT,T2504065,₹193.81,Food & Dining,Debit
02 Apr 2025,MOVIE TICKET #2665,T2504070,₹37.3,Entertainment,Debit
06 Apr 2025,LANDLORD PAYMENT BILL,T2504015,₹1408.77,Housing,Debit
07 Apr 2025,EDUCATIONAL SUPPLIES PAYMENT,T2504064,₹48.22,Education,Debit
01 Apr 2025,NOTEBOOK PURCHASE BILL,T2504047,₹164.64,Education,Debit
06 Apr 2025,NOTEBOOK PURCHASE ONLINE,T2504006,₹180.98,Education,Debit
05 Apr 2025,LANDLORD PAYMENT PAYMENT,T2504067,₹1756.1,Housing,Debit
10 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED BILL,T2504004,₹134.85,Online Services,Debit
08 Apr 2025,JEWELLERY STORE ONLINE,T2504071,₹128.04,Shopping,Debit
05 Apr 2025,MR. T KISHORE KUMAR,T2504019,₹827.01,P2P Transfer,Credit
04 Apr 2025,MR VIKASH KUMAR,T2504001,₹263.18,P2P Transfer,Debit
06 Apr 2025,FOOD DELIVERY TXN,T2504093,₹161.91,Food & Dining,Debit
07 Apr 2025,M MOHAMMED ABRAR,T2504095,₹197.34,P2P Transfer,Debit
06 Apr 2025,UBER RIDE PAYMENT,T2504034,₹124.59,Transport,Debit
08 Apr 2025,PROVISION STORE #1927,T2504067,₹51.44,Grocery & Convenience,Debit
05 Apr 2025,ZEPTONOW PAYMENT,T2504067,₹110.51,Grocery & Convenience,Debit
01 Apr 2025,ATM WITHDRAWAL TXN,T2504090,₹123.11,Miscellaneous,Debit
10 Apr 2025,MADASAMY PONRAJ STORE,T2504030,₹152.64,Grocery & Convenience,Debit
06 Apr 2025,HAIR SALON #7455,T2504054,₹87.78,Personal Care,Debit
09 Apr 2025,RAJAN KUMARI,T2504074,₹722.35,P2P Transfer,Debit
08 Apr 2025,RETAIL PAYMENT,T2504081,₹108.86,Shopping,Debit
