date,description,transactionId,amount,category,transactionType
04 Apr 2025,stomilar txn,T2504017,81.31,Miscellaneous,debit
10 Apr 2025,government service,T2504038,54.38,Legal & Government,debit
01 Apr 2025,share auto online,T2504073,198.10,Transport,debit
10 Apr 2025,grooming service bill,T2504058,186.55,Personal Care,debit
04 Apr 2025,game zone bill,T2504004,106.11,Entertainment,debit
01 Apr 2025,penalty charge online,T2504018,32.90,Legal & Government,debit
08 Apr 2025,nykaa online,T2504044,141.98,Online Shopping,debit
02 Apr 2025,adarsh kumar jha,T2504025,244.15,P2P Transfer,debit
10 Apr 2025,loan repayment payment,T2504055,86.49,Financial Services,debit
08 Apr 2025,doctor visit #4610,T2504085,90.00,Healthcare,debit
05 Apr 2025,mobile bill payment,T2504084,123.81,Utilities,debit
10 Apr 2025,health checkup txn,T2504100,119.07,Healthcare,debit
08 Apr 2025,unidentified payment payment,T2504060,106.08,Miscellaneous,debit
05 Apr 2025,nail care #6785,T2504044,35.69,Personal Care,debit
04 Apr 2025,madasamy ponraj store,T2504093,20.99,Grocery & Convenience,debit
10 Apr 2025,vehicle insurance #1219,T2504018,117.87,Insurance,debit
04 Apr 2025,donation bill,T2504037,82.76,Charity & Donations,debit
09 Apr 2025,q bite txn,T2504093,136.16,Food & Dining,debit
05 Apr 2025,health supplement txn,T2504051,140.79,Health & Fitness,debit
09 Apr 2025,mess txn,T2504055,21.27,Food & Dining,debit
03 Apr 2025,policy payment,T2504097,146.66,Insurance,debit
10 Apr 2025,phone recharge payment,T2504084,51.13,Utilities,debit
05 Apr 2025,gym membership txn,T2504046,152.89,Health & Fitness,debit
09 Apr 2025,pet supplies,T2504084,56.46,Pets,debit
02 Apr 2025,train ticket online,T2504074,171.14,Transport,debit
03 Apr 2025,ms yasmin p,T2504022,60.19,P2P Transfer,credit
08 Apr 2025,unidentified payment online,T2504068,197.47,Miscellaneous,debit
06 Apr 2025,rtgs payment #6587,T2504011,147.27,Financial Services,debit
03 Apr 2025,amazon #8459,T2504100,190.55,Online Shopping,debit
08 Apr 2025,hostel fee #8972,T2504013,1532.98,Housing,debit
10 Apr 2025,grooming service,T2504099,20.74,Personal Care,debit
07 Apr 2025,archana vessels bill,T2504023,92.59,Shopping,debit
01 Apr 2025,shaving online,T2504087,91.19,Personal Care,debit
10 Apr 2025,chemist #5349,T2504000,122.21,Healthcare,debit
01 Apr 2025,vehicle insurance txn,T2504066,103.96,Insurance,debit
03 Apr 2025,shaving,T2504037,152.59,Personal Care,debit
08 Apr 2025,workout gear online,T2504099,83.93,Health & Fitness,debit
03 Apr 2025,provision store payment,T2504054,61.53,Grocery & Convenience,debit
09 Apr 2025,shaving online,T2504008,72.09,Personal Care,debit
06 Apr 2025,video streaming,T2504042,57.97,Entertainment,debit
01 Apr 2025,yoga class online,T2504011,27.99,Health & Fitness,debit
09 Apr 2025,gajalakshmi rajeshkannan,T2504059,499.34,P2P Transfer,debit
09 Apr 2025,shopclues txn,T2504094,54.81,Online Shopping,debit
06 Apr 2025,sri maha ladies hostel #3978,T2504083,1432.02,Housing,debit
08 Apr 2025,health checkup payment,T2504095,98.39,Healthcare,debit
01 Apr 2025,apartment maintenance #7819,T2504020,1932.54,Housing,debit
07 Apr 2025,mess fee payment,T2504089,973.71,Housing,debit
03 Apr 2025,event ticket online,T2504067,105.50,Entertainment,debit
09 Apr 2025,college fee #8339,T2504079,73.66,Education,debit
10 Apr 2025,shaving #6330,T2504007,24.30,Personal Care,debit
01 Apr 2025,apartment maintenance bill,T2504046,673.95,Housing,debit
06 Apr 2025,chemist,T2504040,75.77,Healthcare,debit
05 Apr 2025,vet visit #5118,T2504004,186.30,Pets,debit
07 Apr 2025,yatra payment,T2504094,664.33,Travel,debit
08 Apr 2025,fine payment #7476,T2504040,169.90,Legal & Government,debit
03 Apr 2025,fine payment,T2504031,151.10,Legal & Government,debit
09 Apr 2025,donation online,T2504050,67.50,Charity & Donations,debit
08 Apr 2025,yoga class txn,T2504071,172.06,Health & Fitness,debit
06 Apr 2025,snapdeal bill,T2504042,40.28,Online Shopping,debit
06 Apr 2025,shaving bill,T2504068,40.76,Personal Care,debit
03 Apr 2025,check payment payment,T2504028,158.00,Financial Services,debit
03 Apr 2025,property tax txn,T2504036,157.69,Legal & Government,debit
10 Apr 2025,fitness coach txn,T2504005,125.06,Health & Fitness,debit
01 Apr 2025,jewellery store bill,T2504046,176.32,Shopping,debit
03 Apr 2025,archana vessels online,T2504021,30.60,Shopping,debit
07 Apr 2025,hostel fee,T2504089,1745.01,Housing,debit
10 Apr 2025,professional fee,T2504005,178.30,Business Expenses,debit
03 Apr 2025,notebook purchase txn,T2504020,139.48,Education,debit
07 Apr 2025,yoga class txn,T2504039,32.15,Health & Fitness,debit
06 Apr 2025,cab hire txn,T2504028,517.48,Travel,debit
02 Apr 2025,pharmacy payment,T2504084,175.15,Healthcare,debit
06 Apr 2025,registration fee online,T2504026,153.97,Legal & Government,debit
07 Apr 2025,k lakshmi priya,T2504083,862.84,P2P Transfer,debit
06 Apr 2025,sathish prabhakar ponnusamy,T2504009,1481.23,P2P Transfer,debit
09 Apr 2025,health insurance,T2504007,74.63,Insurance,debit
08 Apr 2025,yoga class bill,T2504096,55.29,Health & Fitness,debit
08 Apr 2025,restaurant online,T2504093,172.00,Food & Dining,debit
08 Apr 2025,bigbasket #4130,T2504060,88.07,Online Shopping,debit
10 Apr 2025,health supplement #5307,T2504016,124.48,Health & Fitness,debit
07 Apr 2025,cable tv bill,T2504075,99.31,Utilities,debit
01 Apr 2025,shaving,T2504050,22.48,Personal Care,debit
04 Apr 2025,fitness coach #7568,T2504017,190.06,Health & Fitness,debit
10 Apr 2025,government service online,T2504010,132.57,Legal & Government,debit
08 Apr 2025,grooming service,T2504014,14.20,Personal Care,debit
04 Apr 2025,spa service #6727,T2504027,84.79,Personal Care,debit
02 Apr 2025,snapdeal,T2504064,151.88,Online Shopping,debit
05 Apr 2025,account maintenance online,T2504074,43.55,Financial Services,debit
01 Apr 2025,protean egov technologies limited,T2504053,197.96,Online Services,debit
01 Apr 2025,chemist #3827,T2504059,56.77,Healthcare,debit
09 Apr 2025,protean egov technologies limited online,T2504081,103.71,Online Services,debit
06 Apr 2025,al shifa medical payment,T2504052,105.81,Healthcare,debit
06 Apr 2025,share auto txn,T2504031,91.34,Transport,debit
04 Apr 2025,cash withdrawal #5857,T2504072,80.77,Miscellaneous,debit
02 Apr 2025,swiggy instamart txn,T2504092,105.52,Online Shopping,debit
06 Apr 2025,religious donation bill,T2504063,98.49,Charity & Donations,debit
03 Apr 2025,share auto txn,T2504099,120.99,Transport,debit
02 Apr 2025,advertising cost txn,T2504091,55.27,Business Expenses,debit
01 Apr 2025,equipment purchase payment,T2504001,140.74,Business Expenses,debit
05 Apr 2025,street food txn,T2504016,165.91,Food & Dining,debit
07 Apr 2025,pharmacy,T2504038,34.92,Healthcare,debit
08 Apr 2025,electronics shop,T2504003,192.20,Shopping,debit
05 Apr 2025,p r m stores payment,T2504052,106.97,Grocery & Convenience,debit
04 Apr 2025,misc payment,T2504086,84.22,Miscellaneous,debit
07 Apr 2025,hostel fee payment,T2504071,802.12,Housing,debit
02 Apr 2025,mansura khatun,T2504094,638.80,P2P Transfer,debit
07 Apr 2025,zepto online,T2504098,90.13,Grocery & Convenience,debit
01 Apr 2025,college fee txn,T2504001,100.38,Education,debit
08 Apr 2025,insurance premium #3979,T2504044,33.87,Insurance,debit
10 Apr 2025,donation,T2504033,57.33,Charity & Donations,debit
07 Apr 2025,business travel online,T2504041,190.64,Business Expenses,debit
06 Apr 2025,m s hotel payment,T2504009,92.36,Food & Dining,debit
10 Apr 2025,nail care txn,T2504042,12.79,Personal Care,debit
07 Apr 2025,ola ride bill,T2504001,102.17,Transport,debit
02 Apr 2025,annai mary store payment,T2504043,73.15,Grocery & Convenience,debit
10 Apr 2025,policy payment,T2504029,143.71,Insurance,debit
10 Apr 2025,digital service txn,T2504046,107.94,Online Services,debit
03 Apr 2025,medical store payment,T2504088,199.23,Healthcare,debit
03 Apr 2025,electronics shop #7773,T2504034,31.10,Shopping,debit
02 Apr 2025,small purchase bill,T2504039,65.46,Miscellaneous,debit
01 Apr 2025,venkatesh s,T2504031,1348.04,P2P Transfer,credit
07 Apr 2025,penalty charge payment,T2504030,76.50,Legal & Government,debit
04 Apr 2025,irctc ticket txn,T2504046,1094.98,Travel,debit
04 Apr 2025,health insurance txn,T2504053,135.86,Insurance,debit
08 Apr 2025,video streaming bill,T2504072,137.54,Entertainment,debit
04 Apr 2025,advertising cost bill,T2504058,102.63,Business Expenses,debit
07 Apr 2025,al shifa medical #6892,T2504097,110.69,Healthcare,debit
06 Apr 2025,bank charge txn,T2504089,97.67,Financial Services,debit
03 Apr 2025,tour package,T2504060,845.08,Travel,debit
10 Apr 2025,s karthick kumar,T2504040,50.02,P2P Transfer,debit
03 Apr 2025,online gaming,T2504068,89.64,Entertainment,debit
06 Apr 2025,pg accommodation payment,T2504044,1416.02,Housing,debit
05 Apr 2025,subscription service online,T2504020,117.12,Online Services,debit
04 Apr 2025,retail,T2504084,31.76,Shopping,debit
04 Apr 2025,property tax,T2504003,33.27,Legal & Government,debit
02 Apr 2025,charity payment txn,T2504014,12.50,Charity & Donations,debit
01 Apr 2025,software subscription online,T2504011,152.06,Business Expenses,debit
05 Apr 2025,vehicle insurance payment,T2504014,152.43,Insurance,debit
07 Apr 2025,reliance digital online,T2504019,199.85,Online Shopping,debit
10 Apr 2025,pet supplies #7227,T2504042,150.87,Pets,debit
08 Apr 2025,ngo contribution payment,T2504094,125.81,Charity & Donations,debit
07 Apr 2025,parking fee txn,T2504081,34.18,Transport,debit
04 Apr 2025,share auto payment,T2504002,34.81,Transport,debit
10 Apr 2025,restaurant bill,T2504003,112.59,Food & Dining,debit
06 Apr 2025,neft transfer,T2504086,79.98,Financial Services,debit
08 Apr 2025,atm withdrawal bill,T2504051,57.56,Financial Services,debit
10 Apr 2025,hotel dining,T2504012,131.94,Food & Dining,debit
01 Apr 2025,subscription service payment,T2504087,20.12,Online Services,debit
04 Apr 2025,vehicle insurance #4001,T2504056,141.79,Insurance,debit
05 Apr 2025,gift shop payment,T2504023,64.77,Shopping,debit
02 Apr 2025,crowd funding payment,T2504085,136.75,Charity & Donations,debit
10 Apr 2025,internet bill #3523,T2504095,29.15,Utilities,debit
04 Apr 2025,mr srimanta chatterjee,T2504090,758.00,P2P Transfer,credit
04 Apr 2025,medical store payment,T2504013,10.17,Healthcare,debit
02 Apr 2025,fine payment txn,T2504012,136.12,Legal & Government,debit
08 Apr 2025,pg accommodation #6371,T2504050,1623.22,Housing,debit
09 Apr 2025,mess fee bill,T2504007,906.82,Housing,debit
10 Apr 2025,rapido payment,T2504035,81.36,Transport,debit
04 Apr 2025,general expense payment,T2504045,114.30,Miscellaneous,debit
08 Apr 2025,upi payment,T2504061,497.31,P2P Transfer,credit
06 Apr 2025,vehicle insurance online,T2504014,59.45,Insurance,debit
02 Apr 2025,diginet cafe payment,T2504001,63.91,Online Services,debit
04 Apr 2025,pet supplies bill,T2504019,24.85,Pets,debit
08 Apr 2025,stationery shop,T2504007,45.78,Shopping,debit
06 Apr 2025,lemon tree online,T2504034,163.85,Miscellaneous,debit
08 Apr 2025,chill cafe ramapuram payment,T2504017,166.14,Food & Dining,debit
10 Apr 2025,crowd funding #5548,T2504050,173.02,Charity & Donations,debit
08 Apr 2025,hotel booking bill,T2504015,1179.58,Travel,debit
10 Apr 2025,tata cliq #7250,T2504041,47.37,Online Shopping,debit
03 Apr 2025,haircut,T2504082,107.94,Personal Care,debit
02 Apr 2025,website shopping payment,T2504003,177.76,Online Shopping,debit
05 Apr 2025,event ticket bill,T2504004,126.15,Entertainment,debit
01 Apr 2025,electric bill,T2504013,44.57,Utilities,debit
07 Apr 2025,library fee txn,T2504027,90.55,Education,debit
02 Apr 2025,payu online,T2504081,117.20,Online Services,debit
08 Apr 2025,snapdeal #3445,T2504044,171.61,Online Shopping,debit
10 Apr 2025,delivery charge #7340,T2504060,182.30,Online Shopping,debit
03 Apr 2025,account maintenance #6280,T2504092,140.90,Financial Services,debit
06 Apr 2025,client meeting,T2504082,32.53,Business Expenses,debit
05 Apr 2025,property tax txn,T2504027,111.66,Legal & Government,debit
05 Apr 2025,registration fee online,T2504071,183.61,Legal & Government,debit
06 Apr 2025,protean egov technologies limited,T2504011,152.23,Online Services,debit
08 Apr 2025,amusement park online,T2504054,129.43,Entertainment,debit
09 Apr 2025,internet bill payment,T2504053,46.91,Utilities,debit
05 Apr 2025,fitness center bill,T2504035,46.24,Health & Fitness,debit
09 Apr 2025,service charge bill,T2504068,187.51,Miscellaneous,debit
03 Apr 2025,phone recharge txn,T2504099,80.13,Utilities,debit
05 Apr 2025,madasamy ponraj store,T2504046,51.32,Grocery & Convenience,debit
01 Apr 2025,equipment purchase txn,T2504057,58.69,Business Expenses,debit
03 Apr 2025,flight booking payment,T2504060,813.21,Travel,debit
02 Apr 2025,educational supplies #6109,T2504094,176.54,Education,debit
05 Apr 2025,animal medicine txn,T2504100,74.61,Pets,debit
06 Apr 2025,app purchase bill,T2504029,41.00,Online Services,debit
06 Apr 2025,rapido payment,T2504076,198.13,Transport,debit
02 Apr 2025,dog care online,T2504100,150.08,Pets,debit
04 Apr 2025,policy payment txn,T2504072,17.80,Insurance,debit
09 Apr 2025,insurance premium,T2504001,113.24,Insurance,debit
07 Apr 2025,business service online,T2504068,104.22,Business Expenses,debit
04 Apr 2025,professional fee online,T2504057,35.51,Business Expenses,debit
06 Apr 2025,travel expense payment,T2504093,1855.88,Travel,debit
04 Apr 2025,client meeting online,T2504046,42.05,Business Expenses,debit
10 Apr 2025,small purchase bill,T2504020,156.05,Miscellaneous,debit
05 Apr 2025,pharmacy,T2504062,101.79,Healthcare,debit
01 Apr 2025,yoga class #7722,T2504049,172.25,Health & Fitness,debit
04 Apr 2025,donation bill,T2504001,90.21,Charity & Donations,debit
08 Apr 2025,cafe payment,T2504092,117.94,Food & Dining,debit
08 Apr 2025,phone recharge online,T2504005,102.06,Utilities,debit
08 Apr 2025,provision store #1705,T2504037,82.23,Grocery & Convenience,debit
10 Apr 2025,community support payment,T2504060,70.71,Charity & Donations,debit
08 Apr 2025,cash withdrawal #4442,T2504025,122.76,Financial Services,debit
04 Apr 2025,jeeva hotel 2 #5615,T2504002,104.90,Food & Dining,debit
08 Apr 2025,charity payment online,T2504092,156.04,Charity & Donations,debit
06 Apr 2025,meesho #6077,T2504061,21.75,Online Shopping,debit
08 Apr 2025,charity payment bill,T2504025,62.51,Charity & Donations,debit
07 Apr 2025,pet grooming,T2504048,35.22,Pets,debit
01 Apr 2025,shadowfax technologies private limited,T2504028,142.71,Online Services,debit
10 Apr 2025,jio mart bill,T2504061,59.44,Online Shopping,debit
09 Apr 2025,policy payment payment,T2504008,102.90,Insurance,debit
04 Apr 2025,sri maha ladies hostel,T2504004,663.23,Housing,debit
08 Apr 2025,policy payment payment,T2504012,144.94,Insurance,debit
10 Apr 2025,library fee txn,T2504008,129.99,Education,debit
03 Apr 2025,flipkart txn,T2504064,85.52,Online Shopping,debit
04 Apr 2025,policy payment online,T2504035,109.07,Insurance,debit
04 Apr 2025,library fee #5470,T2504013,105.89,Education,debit
08 Apr 2025,provision store online,T2504077,154.40,Grocery & Convenience,debit
05 Apr 2025,uber ride online,T2504061,169.32,Transport,debit
09 Apr 2025,family transfer,T2504060,62.75,P2P Transfer,debit
04 Apr 2025,nagaiah,T2504044,737.30,P2P Transfer,credit
07 Apr 2025,doctor visit txn,T2504085,146.74,Healthcare,debit
08 Apr 2025,m s hotel txn,T2504092,40.17,Food & Dining,debit
03 Apr 2025,donation txn,T2504023,197.03,Charity & Donations,debit
08 Apr 2025,pet shop payment,T2504047,179.06,Pets,debit
08 Apr 2025,electronics shop #7689,T2504070,43.37,Shopping,debit
03 Apr 2025,cash withdrawal #2398,T2504001,52.22,Financial Services,debit
10 Apr 2025,office supplies,T2504042,78.61,Business Expenses,debit
07 Apr 2025,fitness coach txn,T2504034,68.80,Health & Fitness,debit
01 Apr 2025,registration fee txn,T2504066,109.68,Legal & Government,debit
02 Apr 2025,religious donation,T2504060,132.62,Charity & Donations,debit
04 Apr 2025,donation txn,T2504041,97.14,Charity & Donations,debit
03 Apr 2025,rapido online,T2504003,171.15,Transport,debit
10 Apr 2025,equipment purchase #4027,T2504049,186.55,Business Expenses,debit
10 Apr 2025,workout gear txn,T2504077,115.79,Health & Fitness,debit
02 Apr 2025,stationery shop payment,T2504090,149.27,Shopping,debit
03 Apr 2025,p r m stores,T2504069,42.44,Grocery & Convenience,debit
07 Apr 2025,personal transfer,T2504098,169.18,P2P Transfer,credit
01 Apr 2025,srmgf counter 1,T2504016,176.24,Education,debit
02 Apr 2025,software subscription #4508,T2504078,19.05,Business Expenses,debit
02 Apr 2025,sports equipment #1877,T2504089,95.78,Health & Fitness,debit
06 Apr 2025,pet grooming bill,T2504083,80.53,Pets,debit
08 Apr 2025,check payment payment,T2504064,42.85,Financial Services,debit
02 Apr 2025,fast food online,T2504045,10.55,Food & Dining,debit
05 Apr 2025,license fee bill,T2504056,111.13,Legal & Government,debit
03 Apr 2025,srm goodfoods online,T2504051,119.23,Food & Dining,debit
09 Apr 2025,stomilar payment,T2504031,172.48,Miscellaneous,debit
04 Apr 2025,ngo contribution,T2504042,112.24,Charity & Donations,debit
03 Apr 2025,goibibo bill,T2504038,1714.09,Travel,debit
08 Apr 2025,irctc ticket #5870,T2504013,611.75,Travel,debit
04 Apr 2025,dog care,T2504070,164.87,Pets,debit
07 Apr 2025,hostel fee,T2504070,623.53,Housing,debit
02 Apr 2025,equipment purchase txn,T2504063,26.65,Business Expenses,debit
04 Apr 2025,bigbasket txn,T2504086,85.44,Online Shopping,debit
08 Apr 2025,policy payment payment,T2504000,79.66,Insurance,debit
08 Apr 2025,barber shop #4046,T2504060,101.63,Personal Care,debit
07 Apr 2025,client meeting,T2504020,75.83,Business Expenses,debit
09 Apr 2025,tailor payment,T2504023,70.62,Shopping,debit
06 Apr 2025,street food payment,T2504049,45.87,Food & Dining,debit
01 Apr 2025,dog care #6931,T2504099,132.30,Pets,debit
05 Apr 2025,electronics shop bill,T2504044,56.26,Shopping,debit
09 Apr 2025,clothing store payment,T2504054,105.22,Shopping,debit
02 Apr 2025,gift shop payment,T2504020,64.90,Shopping,debit
08 Apr 2025,policy payment #5988,T2504096,113.61,Insurance,debit
01 Apr 2025,fitness center #2667,T2504049,42.39,Health & Fitness,debit
06 Apr 2025,fundraiser payment,T2504084,131.86,Charity & Donations,debit
